e_form,e_hull,mu_b,gap pbe,a,alpha,beta,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
-0.399,2.958,0.001,0.0,4.352,90.0,90.0,5.0,57.0,52.0,17.2,15.919999999999998,8.0,13.0,87.0,74.0,69.2,22.479999999999997,87.0,10.811,138.90547,128.09447,39.542934,39.7450144,15.9994,54.8,2348.0,2293.2,741.08,823.5360000000001,54.8,3.0,16.0,13.0,12.8,3.9199999999999995,16.0,2.0,6.0,4.0,2.8,1.2799999999999998,2.0,66.0,207.0,141.0,97.8,43.67999999999999,66.0,1.1,3.44,2.34,2.692,0.8976,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.0,2.4,2.0,7.1725,36.8975,29.725,14.277000000000001,9.0482,9.105,0.0,1.524,1.524,0.3048,0.48768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,79.2,80.64000000000001,12.0,-2,3,5,3.2732683535398857
-0.396,0.569,0.6,0.0,3.809,90.0,90.0,8.0,79.0,71.0,25.8,21.360000000000003,8.0,55.0,87.0,32.0,76.4,12.719999999999999,87.0,15.9994,196.966569,180.96716899999998,60.16195379999999,54.72184608,15.9994,54.8,1811.0,1756.2,662.546,729.2952,54.8,8.0,16.0,8.0,13.4,3.12,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,136.0,70.0,93.2,32.64,66.0,1.83,3.44,1.6099999999999999,2.938,0.6023999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,3.2,3.8400000000000007,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,25.0,19.0,10.2,5.92,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.2,0.7200000000000001,2.0,9.105,16.7,7.594999999999999,10.949000000000002,2.3004000000000007,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.0,103.2,12.0,-2,3,5,3.2732683535398857
-0.394,2.402,0.739,0.0,4.305,90.0,90.0,8.0,94.0,86.0,38.4,36.48,8.0,24.0,87.0,63.0,67.2,23.759999999999998,87.0,15.9994,244.0,228.0006,95.16764,95.00188800000001,15.9994,54.8,3695.0,3640.2,954.4799999999999,1096.208,54.8,3.0,16.0,13.0,11.4,5.5200000000000005,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,187.0,121.0,109.4,52.08,66.0,1.28,3.44,2.16,2.7920000000000003,0.7776,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,14.0,14.0,4.0,4.8,0.0,6.0,20.0,14.0,9.2,4.319999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,8.0,8.0,1.6,2.56,0.0,2.0,8.0,6.0,4.0,2.4,2.0,9.105,18.08,8.974999999999998,12.288999999999998,3.8207999999999993,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180036375,0.3180036375,0.0636007275,0.10176116399999999,0.0,11.0,229.0,218.0,55.2,69.52000000000001,12.0,-2,4,6,3.3806170189140663
-0.393,1.909,1.022,0.0,4.296,90.0,90.0,8.0,76.0,68.0,33.0,30.0,8.0,29.0,87.0,58.0,69.4,21.119999999999997,87.0,15.9994,190.23,174.23059999999998,79.43071,76.117572,15.9994,54.8,3306.0,3251.2,1019.8799999999999,1158.096,54.8,3.0,16.0,13.0,11.8,5.04,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,194.0,128.0,107.2,49.44,66.0,1.21,3.44,2.23,2.746,0.8328,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,14.0,14.0,4.6,5.5200000000000005,0.0,6.0,22.0,16.0,10.2,5.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,5.0,5.0,1.0,1.6,0.0,2.0,5.0,3.0,3.0,1.2,2.0,9.105,31.7366666667,22.6316666667,14.62833333334,6.843333333344001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,0,0,0,0.0
-0.39,1.791,0.622,0.0,4.173,90.0,90.0,8.0,52.0,44.0,23.4,18.48,8.0,47.0,90.0,43.0,79.6,13.040000000000003,87.0,15.9994,127.6,111.6006,53.70091599999999,45.241819199999995,15.9994,54.8,2750.0,2695.2,727.412,809.0352,54.8,5.0,16.0,11.0,13.8,3.5199999999999996,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,164.0,98.0,100.0,40.8,66.0,1.6,3.44,1.8399999999999999,2.804,0.7632,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,3.2,1.2799999999999998,4.0,0.0,10.0,10.0,2.8,3.3599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,11.0,7.8,3.28,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.6,0.6399999999999999,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.0,1.6,2.0,9.105,34.7633333333,25.658333333299996,16.05166666666,8.335999999992,9.105,0.0,0.464,0.464,0.09280000000000001,0.14848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,83.4,85.67999999999999,12.0,-2,4,6,3.3806170189140663
-0.39,1.765,0.012,0.0,3.878,90.0,90.0,8.0,45.0,37.0,16.6,11.360000000000001,8.0,59.0,87.0,28.0,79.6,8.88,87.0,15.9994,102.9055,86.90610000000001,35.79784,26.843064000000005,15.9994,54.8,2237.0,2182.2,817.6800000000001,915.4560000000001,54.8,9.0,16.0,7.0,14.2,2.16,16.0,2.0,5.0,3.0,2.8,0.96,2.0,66.0,142.0,76.0,90.2,29.04,66.0,1.9,3.44,1.54,2.9,0.648,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,6.2,1.12,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6,0.72,2.0,9.105,20.44,11.335,12.279,3.8088,9.105,0.0,0.773,0.773,0.15460000000000002,0.24736000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,97.6,102.71999999999998,12.0,0,0,0,0.0
-0.39,1.95,0.811,0.0,4.464,90.0,90.0,8.0,77.0,69.0,31.6,28.320000000000004,8.0,13.0,87.0,74.0,66.8,24.240000000000002,87.0,15.9994,192.217,176.2176,75.824134,71.7896808,15.9994,54.8,2739.0,2684.2,819.28,917.376,54.8,3.0,16.0,13.0,12.0,4.8,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,207.0,141.0,109.2,51.84000000000001,66.0,1.1,3.44,2.34,2.724,0.8591999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.6,2.16,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,3.0,23.0,20.0,8.8,5.680000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.4,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.6,2.16,2.0,9.105,36.8975,27.7925,15.6845,8.4852,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,3,5,3.2732683535398857
-0.389,0.572,0.248,0.0,3.853,90.0,90.0,8.0,77.0,69.0,26.0,21.6,8.0,60.0,87.0,27.0,77.0,12.0,87.0,15.9994,192.217,176.2176,60.75224000000001,53.70340800000001,15.9994,54.8,2739.0,2684.2,852.234,956.9208000000001,54.8,9.0,16.0,7.0,13.6,2.88,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,141.0,75.0,94.2,33.839999999999996,66.0,1.9,3.44,1.54,2.884,0.6672,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,3.4,4.08,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,23.0,17.0,10.4,5.279999999999999,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.4,2.0,9.105,14.21,5.105,10.519,1.6968,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,-2,5,7,3.6839419880650364
-0.389,1.01,0.592,0.0,3.812,90.0,90.0,8.0,78.0,70.0,26.6,22.32,8.0,63.0,87.0,24.0,79.6,8.88,87.0,15.9994,195.084,179.0846,62.561040000000006,55.873968000000005,15.9994,54.8,2041.4,1986.6000000000001,501.742,615.8632,54.8,10.0,16.0,6.0,14.2,2.16,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,136.0,70.0,91.2,30.24,66.0,1.81,3.44,1.63,2.882,0.6696,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,3.8,4.56,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,24.0,18.0,11.0,6.0,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,9.105,18.8575,9.752500000000001,12.238499999999998,3.7601999999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,65.0,64.0,12.0,-2,4,6,3.3806170189140663
-0.389,0.56,0.75,0.0,3.665,90.0,90.0,8.0,29.0,21.0,16.0,9.6,8.0,58.0,87.0,29.0,76.6,12.48,87.0,15.9994,63.546,47.5466,34.095479,21.7152948,15.9994,54.8,1768.0,1713.2,658.034,723.8808,54.8,9.0,16.0,7.0,13.6,2.88,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,132.0,66.0,91.2,30.24,66.0,1.88,3.44,1.56,2.82,0.744,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,3.4,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,7.6,1.92,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.4,2.0,9.105,11.07,1.9649999999999999,9.725999999999999,0.7451999999999994,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.49551078400000004,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,4,6,3.3806170189140663
-0.386,0.842,0.246,0.0,3.98,90.0,90.0,8.0,78.0,70.0,30.6,27.120000000000005,8.0,63.0,87.0,24.0,81.8,7.520000000000001,87.0,15.9994,195.084,179.0846,72.96844,68.36284800000001,15.9994,54.8,2041.4,1986.6000000000001,621.916,680.5392,54.8,10.0,16.0,6.0,14.6,1.8400000000000003,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,139.0,73.0,94.6,34.32,66.0,2.05,3.44,1.3900000000000001,2.93,0.612,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,3.8,4.56,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,24.0,18.0,11.4,6.480000000000001,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.2,0.3200000000000001,2.0,9.105,31.56,22.455,14.779,6.8088,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,85.4,88.08,12.0,0,0,0,0.0
-0.384,2.204,0.801,0.0,4.425,90.0,90.0,8.0,75.0,67.0,31.8,28.560000000000002,8.0,19.0,87.0,68.0,66.8,24.240000000000002,87.0,15.9994,186.207,170.20759999999999,75.68943999999999,71.62804799999999,15.9994,54.8,3459.0,3404.2,983.4799999999999,1114.416,54.8,3.0,16.0,13.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,201.0,135.0,110.0,52.8,66.0,1.14,3.44,2.3,2.6719999999999997,0.9216000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,14.0,14.0,3.6,4.32,0.0,6.0,21.0,15.0,9.0,4.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,8.0,4.2,2.6399999999999997,2.0,9.105,34.81,25.705000000000002,15.356,7.7816,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-0.384,1.239,0.292,0.0,3.785,90.0,90.0,8.0,78.0,70.0,22.8,22.080000000000002,8.0,63.0,87.0,24.0,78.4,10.319999999999999,87.0,15.9994,195.084,179.0846,53.47744,56.642624,15.9994,54.8,2041.4,1986.6000000000001,625.76,685.152,54.8,2.0,16.0,14.0,12.0,4.8,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,141.0,75.0,95.0,34.8,66.0,1.31,3.44,2.13,2.782,0.7896,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,2.0,24.0,22.0,8.8,6.08,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6,0.6399999999999999,2.0,9.105,22.89,13.785,13.044999999999998,4.728,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,4,6,3.3806170189140663
-0.383,2.049,0.513,0.0,3.917,90.0,90.0,8.0,73.0,65.0,26.0,21.6,8.0,48.0,87.0,39.0,78.6,12.240000000000004,87.0,15.9994,180.94788,164.94848,60.773536,53.728963199999995,15.9994,54.8,3290.0,3235.2,908.8799999999999,1024.896,54.8,5.0,16.0,11.0,13.6,3.4400000000000004,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,170.0,104.0,97.4,37.68,66.0,1.5,3.44,1.94,2.8,0.768,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.6,3.12,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,19.0,13.0,10.4,5.279999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.2,1.52,2.0,9.105,22.175,13.07,13.522,5.300400000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.2,89.04,12.0,-2,3,5,3.2732683535398857
-0.378,0.876,-0.091,0.0,3.653,90.0,90.0,8.0,27.0,19.0,15.6,9.12,8.0,58.0,87.0,29.0,75.4,13.919999999999998,87.0,15.9994,58.933195,42.933794999999996,33.172917999999996,20.608221599999997,15.9994,54.8,1768.0,1713.2,740.08,822.336,54.8,9.0,16.0,7.0,13.2,3.3600000000000003,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,126.0,60.0,90.0,28.8,66.0,1.88,3.44,1.56,2.816,0.7488,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,2.8,3.3599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,7.2,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,9.105,10.245,1.1399999999999988,9.561,0.5471999999999995,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.61938848,0.743266176,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,4,6,3.3806170189140663
-0.377,0.232,0.006,0.0,5.118,90.0,90.0,8.0,47.0,39.0,19.8,14.160000000000002,8.0,61.0,87.0,26.0,77.4,11.52,87.0,15.9994,107.8682,91.86880000000001,42.91196,32.295072000000005,15.9994,54.8,1728.0,1673.2,625.4660000000001,684.7992,54.8,10.0,16.0,6.0,13.8,2.6399999999999997,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,145.0,79.0,93.4,32.88,66.0,1.91,3.44,1.53,2.832,0.7296,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,3.6,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,7.8,2.16,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,9.105,16.33,7.224999999999998,10.793000000000001,2.2148,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.11907894000000001,0.190526304,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,-2,3,5,3.2732683535398857
-0.372,0.237,0.38,0.0,5.122,90.0,90.0,8.0,47.0,39.0,19.8,14.160000000000002,8.0,61.0,87.0,26.0,77.4,11.52,87.0,15.9994,107.8682,91.86880000000001,42.91196,32.295072000000005,15.9994,54.8,1728.0,1673.2,625.4660000000001,684.7992,54.8,10.0,16.0,6.0,13.8,2.6399999999999997,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,145.0,79.0,93.4,32.88,66.0,1.91,3.44,1.53,2.832,0.7296,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,3.6,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,7.8,2.16,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,9.105,16.33,7.224999999999998,10.793000000000001,2.2148,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.11907894000000001,0.190526304,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,-2,3,5,3.2732683535398857
-0.37,1.994,0.157,0.0,3.639,90.0,90.0,8.0,28.0,20.0,13.2,6.24,8.0,61.0,87.0,26.0,80.0,8.4,87.0,15.9994,58.6934,42.693999999999996,26.955419999999997,13.147224,15.9994,54.8,1728.0,1673.2,715.88,793.296,54.8,10.0,16.0,6.0,14.4,1.92,16.0,2.0,4.0,2.0,2.6,0.72,2.0,66.0,124.0,58.0,86.6,24.72,66.0,1.9,3.44,1.54,2.8259999999999996,0.7368,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,6.4,1.4400000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,9.105,20.44,11.335,11.615,3.53,9.105,0.0,0.773,0.773,0.15460000000000002,0.24736000000000002,0.0,0.0,0.5953947,0.5953947,0.11907894000000001,0.190526304,0.0,12.0,227.0,215.0,97.6,102.71999999999998,12.0,-2,4,6,3.3806170189140663
-0.368,1.15,0.751,0.0,3.667,90.0,90.0,8.0,43.0,35.0,18.8,12.960000000000003,8.0,53.0,87.0,34.0,74.4,15.12,87.0,15.9994,98.0,82.0006,40.986279,29.984254799999995,15.9994,54.8,2430.0,2375.2,872.4799999999999,981.216,54.8,7.0,16.0,9.0,12.8,3.84,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,147.0,81.0,94.2,33.839999999999996,66.0,1.88,3.44,1.56,2.82,0.744,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,2.4,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,6.8,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.6,1.9200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,9.105,14.285,5.18,10.369,1.5663999999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.49551078400000004,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,4,6,3.3806170189140663
