e_form,e_hull,mu_b,vpa,gap pbe,a,c,alpha,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
-1.781,1.623,0.6,18.639,0.0,4.534,4.534,90.0,90.0,-4.59,8.0,90.0,82.0,31.0,27.6,8.0,16.0,87.0,71.0,64.8,26.639999999999997,87.0,15.9994,232.03806,216.03866,74.588528,70.3069536,15.9994,54.8,2750.0,2695.2,987.4799999999999,1119.216,54.8,3.0,16.0,13.0,11.2,5.76,16.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,66.0,206.0,140.0,113.6,57.120000000000005,66.0,1.3,3.44,2.1399999999999997,2.644,0.9551999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.4,0.72,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,2.8,3.3599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.2,2.6399999999999997,2.0,9.105,32.37,23.264999999999997,15.572999999999999,7.761599999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,-2,4,6,3.3806170189140663
-1.781,0.52,0.362,12.555,0.0,5.641,7.525,90.0,90.0,-5.317,8.0,49.0,41.0,22.8,17.76,8.0,47.0,87.0,40.0,76.6,12.48,87.0,15.9994,114.818,98.8186,51.144515999999996,42.1741392,15.9994,54.8,2750.0,2695.2,668.83,832.4680000000001,54.8,5.0,16.0,11.0,13.2,3.3600000000000003,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,164.0,98.0,100.8,41.760000000000005,66.0,1.6,3.44,1.8399999999999999,2.7399999999999998,0.8400000000000001,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,2.8,3.3599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,8.0,7.2,2.3200000000000003,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,9.105,24.26,15.155000000000001,13.950999999999999,5.8152,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,80.8,82.55999999999999,12.0,-2,5,7,3.6839419880650364
-1.781,0.356,0.0,14.24,0.0,5.785,8.183,90.0,90.0,-5.349,8.0,59.0,51.0,25.8,21.360000000000003,8.0,17.0,87.0,70.0,68.0,22.8,87.0,15.9994,140.90765,124.90825,59.06517,51.67892400000001,15.9994,54.8,1828.05,1773.25,639.2900000000001,701.388,54.8,3.0,16.0,13.0,12.2,4.5600000000000005,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,203.0,137.0,108.0,50.4,66.0,1.13,3.44,2.31,2.73,0.852,3.44,0.0,2.0,2.0,1.6,0.6399999999999999,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,3.0,3.0,0.6,0.96,0.0,5.0,10.0,5.0,6.6,1.3599999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,0.0,11.0,11.0,3.4,3.04,2.0,9.105,35.675,26.569999999999997,15.479999999999999,8.078,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,4,6,3.3806170189140663
-1.781,0.6,0.0,12.665,0.0,3.986,3.986,90.0,90.0,0.368,8.0,55.0,47.0,20.4,14.88,8.0,5.0,87.0,82.0,62.4,29.520000000000003,87.0,15.9994,132.9054519,116.90605190000001,46.36903038,36.443556455999996,15.9994,54.8,2183.0,2128.2,529.798,661.2808,54.8,1.0,16.0,15.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,244.0,178.0,119.0,63.6,66.0,0.79,3.44,2.65,2.548,1.0704,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.8,1.52,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.8,1.6799999999999997,2.0,9.105,115.765,106.66,31.218,33.818799999999996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,-2,5,7,3.6839419880650364
-1.78,0.653,0.001,11.866,0.0,3.9,3.9,90.0,90.0,-0.484,8.0,69.0,61.0,27.6,23.52,8.0,37.0,87.0,50.0,71.4,18.72,87.0,15.9994,168.93421,152.93481,63.96758200000001,57.56181839999999,15.9994,54.8,2237.0,2182.2,843.8799999999999,946.896,54.8,3.0,16.0,13.0,12.0,4.8,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,190.0,124.0,106.0,48.0,66.0,1.25,3.44,2.19,2.77,0.8039999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,13.0,13.0,2.6,4.16,0.0,6.0,15.0,9.0,8.4,2.88,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,1.0,1.0,0.2,0.32,0.0,1.0,3.0,2.0,2.0,0.4,2.0,9.105,29.78,20.675,14.147,6.2532,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,3,5,3.2732683535398857
-1.78,1.044,0.001,18.121,0.0,4.491,4.491,90.0,90.0,-3.04,8.0,57.0,49.0,26.2,21.839999999999996,8.0,13.0,87.0,74.0,70.8,23.12,87.0,15.9994,138.90547,122.90607000000001,61.122734,54.1480008,15.9994,54.8,1193.0,1138.2,372.496,381.23519999999996,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,207.0,141.0,108.8,51.35999999999999,66.0,1.1,3.44,2.34,2.676,0.9168,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,7.0,2.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.8,2.16,2.0,9.105,36.8975,27.7925,19.4995,12.4734,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,74.2,74.64000000000001,12.0,-2,3,5,3.2732683535398857
-1.779,0.772,0.14,11.816,0.0,3.895,3.895,90.0,90.0,0.094,8.0,71.0,63.0,27.8,23.76,8.0,41.0,87.0,46.0,71.6,18.48,87.0,15.9994,174.9668,158.9674,64.80699999999999,58.56912,15.9994,54.8,2607.0,2552.2,941.4799999999999,1064.016,54.8,3.0,16.0,13.0,11.8,5.04,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,187.0,121.0,106.2,48.239999999999995,66.0,1.27,3.44,2.17,2.758,0.8183999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.6,2.16,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,17.0,11.0,8.6,3.3599999999999994,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.4,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.8,2.16,2.0,9.105,28.865,19.759999999999998,13.937999999999999,5.970799999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.0007190720000000001,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-1.779,1.094,0.189,7.239,0.0,3.308,3.308,90.0,90.0,3.148,5.0,22.0,17.0,10.2,4.72,8.0,43.0,87.0,44.0,75.2,14.16,87.0,10.811,47.867,37.056,21.33524,10.612703999999999,15.9994,54.8,2348.0,2293.2,890.68,1003.0560000000002,54.8,4.0,16.0,12.0,13.0,3.6,16.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,66.0,160.0,94.0,88.4,28.640000000000004,66.0,1.54,3.44,1.9,2.7800000000000002,0.7919999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.8,2.16,2.0,7.1725,16.69,9.517500000000002,10.2355,2.5818000000000003,9.105,0.0,1.524,1.524,0.3048,0.48768,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,12.0,194.0,182.0,79.2,80.64000000000001,12.0,-2,3,5,3.2732683535398857
-1.778,1.354,0.0,10.925,0.0,3.794,3.794,90.0,90.0,0.033,4.0,22.0,18.0,10.0,4.8,8.0,43.0,87.0,44.0,74.2,15.36,87.0,9.012182,47.867,38.854817999999995,20.975476399999998,10.756609439999998,15.9994,54.8,1941.0,1886.2,733.08,813.936,54.8,2.0,16.0,14.0,10.8,6.24,16.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,66.0,160.0,94.0,90.8,29.76,66.0,1.54,3.44,1.9,2.686,0.9047999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.8,2.0799999999999996,2.0,7.89,16.69,8.8,10.379000000000001,2.524400000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,4,6,3.3806170189140663
-1.778,0.953,-0.004,17.465,0.0,4.437,4.437,90.0,90.0,-3.172,8.0,61.0,53.0,27.0,22.8,8.0,21.0,87.0,66.0,72.4,20.559999999999995,87.0,15.9994,145.0,129.0006,62.34164,55.610688,15.9994,54.8,1373.0,1318.2,408.496,424.4352,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,199.0,133.0,107.2,49.44,66.0,1.155,3.44,2.285,2.6870000000000003,0.9035999999999997,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,5.0,5.0,1.0,1.6,0.0,6.0,14.0,8.0,7.8,2.4799999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.8,2.88,0.0,2.0,9.0,7.0,3.8,2.16,2.0,9.105,33.8425,24.7375,18.8885,11.740199999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,74.2,74.64000000000001,12.0,-2,3,5,3.2732683535398857
-1.777,1.73,0.167,15.473,0.0,4.261,4.261,90.0,90.0,-7.388,8.0,72.0,64.0,32.2,29.04,8.0,29.0,87.0,58.0,67.0,24.0,87.0,15.9994,178.49,162.4906,77.08270999999999,73.299972,15.9994,54.8,2506.0,2451.2,859.8799999999999,966.0959999999999,54.8,3.0,16.0,13.0,11.0,6.0,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,194.0,128.0,113.4,56.879999999999995,66.0,1.21,3.44,2.23,2.566,1.0488,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,14.0,14.0,4.6,5.5200000000000005,0.0,6.0,18.0,12.0,9.4,4.08,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,5.0,5.0,1.0,1.6,0.0,2.0,8.0,6.0,3.8,2.16,2.0,9.105,31.7366666667,22.6316666667,16.250333333340002,8.574400000008001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,0,0,0,0.0
-1.776,1.48,0.4,14.095,0.0,4.131,4.131,90.0,90.0,-4.611,8.0,71.0,63.0,27.2,23.04,8.0,41.0,87.0,46.0,69.8,20.64,87.0,15.9994,174.9668,158.9674,63.174276,56.6098512,15.9994,54.8,2750.0,2695.2,970.0799999999999,1098.336,54.8,3.0,16.0,13.0,11.2,5.76,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,187.0,121.0,109.8,52.55999999999999,66.0,1.27,3.44,2.17,2.6380000000000003,0.9623999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,1.0,1.2,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,5.0,17.0,12.0,8.0,3.6,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.4,2.88,2.0,9.105,28.865,19.759999999999998,14.872,6.920399999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.0007190720000000001,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2,3,5,3.2732683535398857
-1.776,1.05,-0.136,16.177,0.0,4.325,4.325,90.0,90.0,-4.331,8.0,49.0,41.0,22.4,17.28,8.0,12.0,87.0,75.0,69.6,23.040000000000003,87.0,15.9994,114.818,98.8186,50.344409999999996,41.214012,15.9994,54.8,1799.0,1744.2,478.63,528.1479999999999,54.8,3.0,16.0,13.0,12.8,3.9199999999999995,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,190.0,124.0,106.0,48.0,66.0,1.22,3.44,2.2199999999999998,2.664,0.9311999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,6.8,2.4799999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.0,2.4,2.0,9.105,32.365,23.26,16.788,9.2196,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.8,74.16,12.0,-2,3,5,3.2732683535398857
-1.776,1.435,0.776,15.755,0.0,4.287,4.287,90.0,90.0,-4.611,8.0,67.0,59.0,23.0,18.0,8.0,33.0,87.0,54.0,68.6,22.080000000000002,87.0,15.9994,164.93032,148.93092,52.984924,44.778158399999995,15.9994,54.8,2180.0,2125.2,818.28,916.176,54.8,3.0,16.0,13.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,192.0,126.0,105.8,47.760000000000005,66.0,1.23,3.44,2.21,2.6420000000000003,0.9576,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,6.0,13.0,7.0,7.4,2.24,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,3.0,3.0,0.6,0.96,0.0,2.0,6.0,4.0,3.0,1.2,2.0,9.105,30.7333333333,21.6283333333,13.84766666666,6.754266666655999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2,3,5,3.2732683535398857
-1.774,0.323,0.2,15.125,0.0,6.062,6.062,58.3,58.3,-13.252,8.0,77.0,69.0,32.8,29.76,8.0,25.0,87.0,62.0,69.2,21.36,87.0,15.9994,192.217,176.2176,78.43584000000001,74.92372800000001,15.9994,54.8,2739.0,2684.2,799.6800000000001,893.8560000000001,54.8,3.0,16.0,13.0,12.0,4.8,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,198.0,132.0,107.4,49.68,66.0,1.185,3.44,2.255,2.741,0.8387999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,14.0,14.0,4.2,5.040000000000001,0.0,6.0,23.0,17.0,10.0,5.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,7.0,5.0,3.2,1.52,2.0,9.105,36.46,27.355,15.597,8.3452,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,-2,4,6,3.3806170189140663
-1.774,0.903,-0.116,9.764,0.0,3.655,3.655,90.0,90.0,1.235,8.0,40.0,32.0,18.2,12.24,8.0,44.0,87.0,43.0,72.6,17.28,87.0,15.9994,91.224,75.22460000000001,39.631079,28.3580148,15.9994,54.8,2128.0,2073.2,812.08,908.7360000000001,54.8,4.0,16.0,12.0,12.2,4.5600000000000005,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,175.0,109.0,99.8,40.56,66.0,1.33,3.44,2.11,2.7060000000000004,0.8808,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.8,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,6.2,1.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,2.2,2.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.4,1.8399999999999999,2.0,9.105,23.195,14.09,12.151,4.4176,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.49551078400000004,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,4,6,3.3806170189140663
-1.769,0.572,0.001,16.587,0.0,4.361,4.361,90.0,90.0,2.575,8.0,91.0,83.0,29.6,25.920000000000005,8.0,18.0,87.0,69.0,72.6,21.840000000000003,87.0,15.9994,231.03586,215.03646,70.791132,65.7500784,15.9994,54.8,1845.0,1790.2,619.88,678.096,54.8,3.0,16.0,13.0,13.2,4.08,16.0,2.0,7.0,5.0,3.4,1.6799999999999997,2.0,66.0,200.0,134.0,103.4,44.88,66.0,1.5,3.44,1.94,2.8,0.768,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,2.0,2.0,0.4,0.64,0.0,5.0,15.0,10.0,7.6,2.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,12.0,12.0,2.4,3.84,0.0,2.0,21.0,19.0,6.0,6.0,2.0,9.105,25.18,16.075,14.934000000000001,6.994800000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,68.2,67.44000000000001,12.0,0,0,0,0.0
-1.769,0.763,0.4,17.683,0.0,4.455,4.455,90.0,90.0,-2.137,3.0,62.0,59.0,17.8,17.68,8.0,1.0,87.0,86.0,57.0,36.0,87.0,6.941,150.36,143.419,41.05984,43.720064,15.9994,54.8,1345.0,1290.2,392.61800000000005,405.38160000000005,54.8,1.0,16.0,15.0,10.4,6.719999999999999,16.0,2.0,6.0,4.0,2.8,1.2799999999999998,2.0,66.0,198.0,132.0,104.8,46.56,66.0,0.98,3.44,2.46,2.494,1.1352,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.2,1.92,0.0,1.0,8.0,7.0,5.4,1.7599999999999998,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.6,2.56,0.0,1.0,8.0,7.0,3.0,2.0,2.0,9.105,33.23,24.124999999999996,15.427666666659999,7.587199999991998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.2,89.04,12.0,0,0,0,0.0
